image_path,source,category,organ
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1118.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1119.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb112.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1120.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1121.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1122.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1123.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1124.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1125.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1126.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1127.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1128.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1129.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb113.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1130.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1131.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1132.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1133.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1134.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1135.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1136.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1137.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1138.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1139.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb114.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1140.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1141.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1142.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1143.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1144.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1145.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1146.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1147.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1148.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1149.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb115.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1150.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1151.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1152.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1153.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1154.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1155.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1156.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1157.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1158.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1159.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb116.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1160.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1161.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1162.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1163.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1164.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1165.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1166.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1167.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1168.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1169.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb117.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1170.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1171.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1172.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1173.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1174.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1175.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1176.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1177.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1178.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1179.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb118.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1180.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1181.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1182.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1183.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1184.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1185.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1186.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1187.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1188.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1189.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb119.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1190.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1191.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1192.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1193.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1194.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1195.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1196.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1197.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1198.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1199.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb12.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb120.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1200.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1201.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1202.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1203.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1204.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1205.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1206.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1207.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1208.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1209.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb121.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1210.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1211.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1212.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1213.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1214.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1215.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1216.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1217.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1218.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1219.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb122.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1220.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1221.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1222.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1223.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1224.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1225.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1226.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1227.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1228.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1229.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb123.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1230.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1231.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1232.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1233.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1234.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1235.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1236.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1237.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1238.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1239.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb124.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1240.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1241.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1242.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1243.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1244.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1245.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1246.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1247.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1248.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1249.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb125.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1250.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1251.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1252.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1253.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1254.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1255.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1256.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1257.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1258.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1259.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb126.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1260.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1261.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1262.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1263.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1264.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1265.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1266.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1267.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1268.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1269.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb127.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1270.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1271.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1272.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1273.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1274.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1275.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1276.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1277.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1278.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1279.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb128.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1280.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1281.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1282.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1283.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1284.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1285.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1286.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1287.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1288.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1289.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb129.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1290.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1291.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1292.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1293.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1294.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1295.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1296.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1297.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1298.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1299.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb13.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb130.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1300.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1301.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1302.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1303.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1304.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1305.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1306.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1307.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1308.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1309.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb131.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1310.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1311.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1312.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1313.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1314.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1315.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1316.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1317.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1318.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1319.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb132.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1320.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1321.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1322.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1323.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1324.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1325.jpg,PlantVillage,Late_blight,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Late_blight\Lb1326.jpg,PlantVillage,Late_blight,leaf
